smiles,group,sub_smi
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,training,*c1ccc(*)cc1
O=Cc1ccc(O)cc1,training,O=Cc1ccc(O)cc1
CBr,training,CBr
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,training,*N*
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,training,*S(=O)(=O)C(F)(F)F
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,training,*c1ccc(S(=O)(=O)c2ccccc2)cc1C
CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,training,*c1c(O)c2ccccc2oc1=O
CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,training,*C(*)CC(C)=O
CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,training,*c1ccc(Cl)cc1
CCc1ccc2ccccc2c1,training,*CC
CCc1ccc2ccccc2c1,training,*c1ccc2ccccc2c1
Cc1c[nH]c(=O)nc1N,training,Cc1c[nH]c(=O)nc1N
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,training,*c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,training,*c1ccccc1
O=C(Nc1ccccc1)c1ccccc1I,training,*C(*)=O
O=C(Nc1ccccc1)c1ccccc1I,training,*N*
O=C(Nc1ccccc1)c1ccccc1I,training,*c1ccccc1
O=C(Nc1ccccc1)c1ccccc1I,training,*c1ccccc1I
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,training,*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,training,*CC(O)C(O)C(O)CO
Fc1ccccc1Br,test,Fc1ccccc1Br
Oc1ccc(Cl)cc1Cl,training,Oc1ccc(Cl)cc1Cl
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,training,*C1C(C=C(Cl)Cl)C1(C)C
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,training,*C(*)=O
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,training,*O*
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,training,*C*
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,training,*c1cccc(*)c1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,training,*O*
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,training,*c1ccccc1
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,training,*C(=O)C1=C(O)c2ccccc2S(=O)(=O)N1C
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,training,*N*
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,training,*c1ccccn1
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*C(=O)CC
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*OC*
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*N1C(=O)NC(*)(*)C1=O
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*c1ccccc1
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*c1ccccc1
C1CCCC1,test,C1CCCC1
Cc1ccccc1N,training,Cc1ccccc1N
C=CCc1ccc(OC)cc1,training,*CC=C
C=CCc1ccc(OC)cc1,training,*c1ccc(*)cc1
C=CCc1ccc(OC)cc1,training,*OC
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,training,*N(C)C
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,training,*C(*)=O
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,training,*N*
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,training,*c1cccc(*)c1
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,training,*O*
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,training,*C(*)=O
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,training,*N*
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,training,*C(C)(C)C
C=CC(C)C,training,C=CC(C)C
Oc1ccccn1,test,Oc1ccccn1
CC,training,CC
Clc1ccccc1Cl,valid,Clc1ccccc1Cl
Sc1nc2ccccc2s1,training,Sc1nc2ccccc2s1
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,training,*c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,training,*c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
COc1c2occc2cc2ccc(=O)oc12,training,*OC
COc1c2occc2cc2ccc(=O)oc12,training,*c1c2occc2cc2ccc(=O)oc12
CC(N)=O,training,CC(N)=O
Cc1cccc2ccccc12,training,Cc1cccc2ccccc12
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,training,*CC
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,training,*N(*)*
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,training,*CC
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,training,*C(=O)C(*)C
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,training,*O*
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,training,*c1cccc2ccccc12
CC(O)C(C)(C)C,training,CC(O)C(C)(C)C
CCCC(=O)OCC,training,*C(=O)CCC
CCCC(=O)OCC,training,*O*
CCCC(=O)OCC,training,*CC
CC1=CC(=O)c2ccccc2C1=O,training,CC1=CC(=O)c2ccccc2C1=O
c1ccc2c(c1)ccc1ccccc12,training,c1ccc2c(c1)ccc1ccccc12
Cc1ccnc(C)c1,training,Cc1ccnc(C)c1
CCCCCCCCCO,training,CCCCCCCCCO
BrCBr,training,BrCBr
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,training,*C(=O)CO
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,training,*C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
Cc1ccc2cc(C)ccc2c1,training,Cc1ccc2cc(C)ccc2c1
CCSC(=O)N(CC(C)C)CC(C)C,valid,*CC
CCSC(=O)N(CC(C)C)CC(C)C,valid,*C(=O)S*
CCSC(=O)N(CC(C)C)CC(C)C,valid,*N(*)*
CCSC(=O)N(CC(C)C)CC(C)C,valid,*CC(C)C
CCSC(=O)N(CC(C)C)CC(C)C,valid,*CC(C)C
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],valid,*O[N+](=O)[O-]
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],valid,*CC(*)C*
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],valid,*O[N+](=O)[O-]
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],valid,*O[N+](=O)[O-]
Nc1cccc([N+](=O)[O-])c1,training,Nc1cccc([N+](=O)[O-])c1
CCCCCl,valid,CCCCCl
O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,training,*NC=O
O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,training,*C(*)C(Cl)(Cl)Cl
O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,training,*N1C=CN(*)C=C1
O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,training,*C(*)C(Cl)(Cl)Cl
O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,training,*NC=O
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,training,*c1cn(C)cc(*)c1=O
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,training,*c1ccccc1
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,training,*c1cccc(*)c1
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,training,*C(F)(F)F
Nc1cc2c3ccccc3ccc2c2ccccc12,training,Nc1cc2c3ccccc3ccc2c2ccccc12
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,training,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O
CCN1c2ccccc2N(C)C(=S)c2cccnc21,valid,*CC
CCN1c2ccccc2N(C)C(=S)c2cccnc21,valid,*N1c2ccccc2N(C)C(=S)c2cccnc21
CC1CO1,training,CC1CO1
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,training,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
CCNC(=S)NCC,training,*CC
CCNC(=S)NCC,training,*NC(=S)N*
CCNC(=S)NCC,training,*CC
Oc1cc(Cl)cc(Cl)c1Cl,training,Oc1cc(Cl)cc(Cl)c1Cl
CCCCC(=O)OC,training,*C(=O)CCCC
CCCCC(=O)OC,training,*OC
Nc1ccccc1,training,Nc1ccccc1
Cc1cccc2c(C)cccc12,training,Cc1cccc2c(C)cccc12
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,training,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
C1=Cc2cccc3cccc1c23,test,C1=Cc2cccc3cccc1c23
CCCCCOC(=O)CC,training,*CCCCC
CCCCCOC(=O)CC,training,*O*
CCCCCOC(=O)CC,training,*C(=O)CC
CCNc1nc(NC(C)C)nc(OC)n1,test,*CC
CCNc1nc(NC(C)C)nc(OC)n1,test,*N*
CCNc1nc(NC(C)C)nc(OC)n1,test,*c1nc(*)nc(*)n1
CCNc1nc(NC(C)C)nc(OC)n1,test,*N*
CCNc1nc(NC(C)C)nc(OC)n1,test,*C(C)C
CCNc1nc(NC(C)C)nc(OC)n1,test,*OC
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,training,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
CCBr,test,CCBr
CCC#CCC,training,CCC#CCC
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*C1CC(O)C(O)C(C)O1
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*O*
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*C1CC(O)C(*)C(C)O1
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*O*
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*C1CC(O)C(*)C(C)O1
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*O*
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,training,*C1CCC2(C)C(CCC3C2CCC2(C)C(C4=CC(=O)OC4)CCC32O)C1
C=C(C)CC,training,C=C(C)CC
Oc1cccc2cccnc12,training,Oc1cccc2cccnc12
c1ccc2c(c1)CCCC2,test,c1ccc2c(c1)CCCC2
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,training,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
Brc1cc(Br)cc(Br)c1,training,Brc1cc(Br)cc(Br)c1
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,training,*OP(=S)(OC)OC
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,training,*c1cc(Cl)c(Cl)cc1Cl
Cc1cc(=O)[nH]c(=S)[nH]1,training,Cc1cc(=O)[nH]c(=S)[nH]1
C=CCc1ccc(O)c(OC)c1,training,*c1ccc(O)c(*)c1
C=CCc1ccc(O)c(OC)c1,training,*OC
C=CCc1ccc(O)c(OC)c1,training,*CC=C
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,valid,*CC=C
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,valid,*C1(*)C(=O)NC(=O)NC1=O
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,valid,*C(C)C
c1cc2ccc3cccc4ccc(c1)c2c34,training,c1cc2ccc3cccc4ccc(c1)c2c34
CCOC(C)OCC,training,*CC
CCOC(C)OCC,training,*O*
CCOC(C)OCC,training,*C(*)C
CCOC(C)OCC,training,*O*
CCOC(C)OCC,training,*CC
CC1(C)CON(Cc2ccccc2Cl)C1=O,training,*N1OCC(C)(C)C1=O
CC1(C)CON(Cc2ccccc2Cl)C1=O,training,*C*
CC1(C)CON(Cc2ccccc2Cl)C1=O,training,*c1ccccc1Cl
CCCCOCCO,training,*CCCC
CCCCOCCO,training,*O*
CCCCOCCO,training,*CCO
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,test,*N1CC(*)C(Cl)C1=O
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,test,*CCl
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,test,*c1cccc(*)c1
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,test,*C(F)(F)F
c1ccc2ncccc2c1,training,c1ccc2ncccc2c1
COC(=O)c1cc(O)c(O)c(O)c1,test,*OC
COC(=O)c1cc(O)c(O)c(O)c1,test,*C(*)=O
COC(=O)c1cc(O)c(O)c(O)c1,test,*c1cc(O)c(O)c(O)c1
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,training,*CC(*)(O)C*
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,training,*n1cncn1
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,training,*n1cncn1
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,training,*c1ccc(F)cc1F
O=c1[nH]c2cc(Cl)ccc2o1,training,O=c1[nH]c2cc(Cl)ccc2o1
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,valid,*c1ccc(Cl)cc1Cl
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,valid,*c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
O=C1NC(=O)C(=O)C(=O)N1,training,O=C1NC(=O)C(=O)C(=O)N1
ClCCCCl,training,ClCCCCl
Fc1cccc(Br)c1,training,Fc1cccc(Br)c1
Clc1ccc(Br)cc1,test,Clc1ccc(Br)cc1
CC(C)C(C)C,training,CC(C)C(C)C
C=CCC,training,C=CCC
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,training,*c1cc(Cl)ccc1Cl
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,training,*c1cc(Cl)c(Cl)c(Cl)c1Cl
Nc1cc[nH]c(=O)n1,training,Nc1cc[nH]c(=O)n1
FC(F)(Cl)C(F)(Cl)Cl,training,FC(F)(Cl)C(F)(Cl)Cl
CCC#N,valid,CCC#N
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,training,*c1ccc(Cl)cc1
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,training,*C(*)C(Cl)Cl
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,training,*c1ccccc1Cl
COc1ccccc1[N+](=O)[O-],valid,*OC
COc1ccccc1[N+](=O)[O-],valid,*c1ccccc1[N+](=O)[O-]
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,training,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,training,*c1cc(Cl)cc(Cl)c1
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,training,*N1C(=O)C2(C)CC2(C)C1=O
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,training,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,training,*C(C)CC
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,training,*c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
COC1=C(OC)C2C(=O)OCC2C=C1,training,COC1=C(OC)C2C(=O)OCC2C=C1
OCC(O)CO,valid,OCC(O)CO
COc1ccccc1O,training,*OC
COc1ccccc1O,training,*c1ccccc1O
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,training,*CC
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,training,*OP(=S)(O*)O*
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,training,*CC
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,training,*c1nc(Cl)c(Cl)cc1Cl
Cc1c2ccccc2cc2ccccc12,training,Cc1c2ccccc2cc2ccccc12
Cc1cc(=O)n(-c2ccccc2)n1C,valid,*n1c(=O)cc(C)n1C
Cc1cc(=O)n(-c2ccccc2)n1C,valid,*c1ccccc1
CCCCOC,valid,*CCCC
CCCCOC,valid,*OC
Cc1cnc2cncnc2n1,training,Cc1cnc2cncnc2n1
CCNc1nc(Cl)nc(NCC)n1,training,*CC
CCNc1nc(Cl)nc(NCC)n1,training,*N*
CCNc1nc(Cl)nc(NCC)n1,training,*c1nc(*)nc(Cl)n1
CCNc1nc(Cl)nc(NCC)n1,training,*N*
CCNc1nc(Cl)nc(NCC)n1,training,*CC
CC(=O)N(C)C,training,*C(C)=O
CC(=O)N(C)C,training,*N(C)C
CSc1nc(N(C)C)nc(N(C)C)n1,training,*SC
CSc1nc(N(C)C)nc(N(C)C)n1,training,*c1nc(*)nc(*)n1
CSc1nc(N(C)C)nc(N(C)C)n1,training,*N(C)C
CSc1nc(N(C)C)nc(N(C)C)n1,training,*N(C)C
C=C,training,C=C
CC(C)(C)CCO,training,CC(C)(C)CCO
C=CCC1(CC)C(=O)NC(=O)NC1=O,training,*CC=C
C=CCC1(CC)C(=O)NC(=O)NC1=O,training,*C1(*)C(=O)NC(=O)NC1=O
C=CCC1(CC)C(=O)NC(=O)NC1=O,training,*CC
Oc1ccc(Cl)c(Cl)c1Cl,training,Oc1ccc(Cl)c(Cl)c1Cl
COc1ccccc1,training,*OC
COc1ccccc1,training,*c1ccccc1
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1,training,*C(C)C
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1,training,*O*
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1,training,*C(=O)C(*)(*)O
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1,training,*c1ccc(Cl)cc1
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1cccc(Cl)c1,training,*c1cccc(Cl)c1
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,training,*C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C=O
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,training,*C(=O)CO
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,training,*OC
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,training,*c1ccc(*)cc1
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,training,*O*
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,training,*c1ccc(*)cc1
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,training,*N*
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,training,*C(*)=O
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,training,*N(C)C
CCc1ccc(C)cc1,training,*CC
CCc1ccc(C)cc1,training,*c1ccc(C)cc1
CC(C)SC(C)C,training,*C(C)C
CC(C)SC(C)C,training,*S*
CC(C)SC(C)C,training,*C(C)C
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,training,O=[N+]([O-])c1cccc([N+](=O)[O-])c1
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,training,*CC
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,training,*OP(=S)(O*)SCSP(=S)(O*)O*
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,training,*CC
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,training,*CC
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,training,*CC
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,training,*C(C)=O
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,training,*O*
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,training,*CC(*)=O
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,training,*C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C
Nc1ccc(Cl)cc1,training,Nc1ccc(Cl)cc1
CCCC(C)(C)CO,training,CCCC(C)(C)CO
c1ccoc1,training,c1ccoc1
COCCCNc1nc(NC(C)C)nc(SC)n1,valid,*OC
COCCCNc1nc(NC(C)C)nc(SC)n1,valid,*CCC*
COCCCNc1nc(NC(C)C)nc(SC)n1,valid,*N*
COCCCNc1nc(NC(C)C)nc(SC)n1,valid,*c1nc(*)nc(*)n1
COCCCNc1nc(NC(C)C)nc(SC)n1,valid,*N*
COCCCNc1nc(NC(C)C)nc(SC)n1,valid,*C(C)C
COCCCNc1nc(NC(C)C)nc(SC)n1,valid,*SC
CN(C)C(=O)NC1CC2CC1C1CCCC21,training,*N(C)C
CN(C)C(=O)NC1CC2CC1C1CCCC21,training,*C(*)=O
CN(C)C(=O)NC1CC2CC1C1CCCC21,training,*N*
CN(C)C(=O)NC1CC2CC1C1CCCC21,training,*C1CC2CC1C1CCCC21
CC(C)(C)c1ccccc1,training,*C(C)(C)C
CC(C)(C)c1ccccc1,training,*c1ccccc1
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training,*CCC(C)=O
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training,*N1C(=O)C(*)C(=O)N1*
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training,*c1ccccc1
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training,*c1ccccc1
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,training,*C(C)=O
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,training,*O*
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,training,*CC(*)=O
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,training,*C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
CCCOC,training,*CCC
CCCOC,training,*OC
CC(=O)OC(C)C,training,*C(C)=O
CC(=O)OC(C)C,training,*O*
CC(=O)OC(C)C,training,*C(C)C
Brc1ccccc1,training,Brc1ccccc1
CCOC(=O)c1ccc(O)cc1,training,*CC
CCOC(=O)c1ccc(O)cc1,training,*O*
CCOC(=O)c1ccc(O)cc1,training,*C(*)=O
CCOC(=O)c1ccc(O)cc1,training,*c1ccc(O)cc1
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*C(=O)CCC
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*OC*
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*N1C(=O)NC(*)(*)C1=O
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*c1ccccc1
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,training,*c1ccccc1
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,training,*C(=O)CC
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,training,*O*
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,training,*C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,test,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
O=c1[nH]cnc2[nH]ncc12,training,O=c1[nH]cnc2[nH]ncc12
C=CCl,training,C=CCl
CN(C)C(=O)C(c1ccccc1)c1ccccc1,training,*N(C)C
CN(C)C(=O)C(c1ccccc1)c1ccccc1,training,*C(=O)C(*)*
CN(C)C(=O)C(c1ccccc1)c1ccccc1,training,*c1ccccc1
CN(C)C(=O)C(c1ccccc1)c1ccccc1,training,*c1ccccc1
BrC(Br)(Br)Br,valid,BrC(Br)(Br)Br
CCN1c2cc(N(C)C)cc(C)c2NC(=O)c2cccnc21,valid,*CC
CCN1c2cc(N(C)C)cc(C)c2NC(=O)c2cccnc21,valid,*N1c2cc(*)cc(C)c2NC(=O)c2cccnc21
CCN1c2cc(N(C)C)cc(C)c2NC(=O)c2cccnc21,valid,*N(C)C
O=C1NC(=O)c2ccccc21,training,O=C1NC(=O)c2ccccc21
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,training,*C(*)(*)O
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,training,*c1ccc(Cl)cc1
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,training,*c1cncnc1
